YEAR,MONTH_NUM,MONTH_MON,APT_ICAO,APT_NAME,STATE_NAME,TF,VALID_FL,NO_REF,TOTAL_REF_NB_FL,TOTAL_REF_TIME_MIN,TOTAL_ADD_TIME_MIN,COMMENT
2019,01,JAN,LIRF,Rome - Fiumicino,Italy,11502,10323,1,10322,118538.9425,39490.29083,
2019,01,JAN,LIRN,Naples,Italy,2403,2074,52,2022,20646.93417,5397.56583,
2019,01,JAN,EVRA,Riga,Latvia,3131,2188,6,2182,24175.64,7325.39333,
2019,01,JAN,EYVI,Vilnius,Lithuania,1746,1399,1399,0,,,NO REF FLIGHT
2019,01,JAN,ELLX,Luxembourg,Luxembourg,2986,2184,0,2184,25431.66833,6353.48167,
2019,01,JAN,LMML,Malta,Malta,2144,1477,22,1455,14143.03583,7076.547500000001,
2019,01,JAN,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2019,01,JAN,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2019,01,JAN,EHAM,Amsterdam - Schiphol,Netherlands,19258,16777,48,16729,199655.5325,50399.4175,
2019,01,JAN,ENBR,Bergen,Norway,,,,,,,DATA ISSUE
2019,01,JAN,ENGM,Oslo - Gardermoen,Norway,9798,8572,0,8572,97950.14,24066.19333,
2019,01,JAN,ENVA,Trondheim,Norway,,,,,,,DATA ISSUE
2019,01,JAN,ENZV,Stavanger,Norway,,,,,,,DATA ISSUE
2019,01,JAN,EPWA,Warszawa - Chopina,Poland,7425,6108,29,6079,68266.24167,24540.04167,
2019,01,JAN,LPFR,Faro,Portugal,1280,965,478,487,5547.74167,738.4250000000001,
2019,01,JAN,LPPR,Porto,Portugal,3552,2881,13,2868,32749.295,8445.98833,
2019,01,JAN,LPPT,Lisbon,Portugal,8202,6810,19,6791,90231.57083,23469.2625,
2019,01,JAN,LROP,Bucharest - Otopeni,Romania,4635,3332,78,3254,35174.1125,9985.8875,
2019,01,JAN,LZIB,Bratislava,Slovakia,774,530,4,526,5484.99167,1804.14167,
2019,01,JAN,LJLJ,Ljubljana,Slovenia,1255,1030,0,1030,11060.115,3222.635,
2019,01,JAN,GCFV,Fuerteventura,Spain,1934,1857,0,1857,21918.100000000002,5083.13333,
2019,01,JAN,GCLP,Gran Canaria,Spain,5534,4065,23,4042,50336.7525,15398.86417,
2019,01,JAN,GCRR,Lanzarote,Spain,2503,2343,0,2343,28293.89167,6087.04167,
2019,01,JAN,GCTS,Tenerife Sur - Reina Sofia,Spain,3278,2844,14,2830,33705.2,7625.83333,
2019,01,JAN,GCXO,Tenerife North,Spain,2954,1254,4,1250,13495.565,2727.61833,
2019,01,JAN,LEAL,Alicante,Spain,2979,2631,80,2551,30042.51167,6371.22167,
2019,01,JAN,LEBB,Bilbao,Spain,1668,1343,8,1335,14675.65083,4131.11583,
2019,01,JAN,LEBL,Barcelona,Spain,11904,9864,0,9864,117784.60667,26160.66,
2019,01,JAN,LEIB,Ibiza,Spain,1090,696,2,694,7855.24167,1696.84167,
2019,01,JAN,LEMD,Madrid - Barajas,Spain,16278,13741,15,13726,163288.49,43278.16,
2019,01,JAN,LEMG,Málaga,Spain,4217,3413,8,3405,41999.78833,8543.22833,
2019,01,JAN,LEPA,Palma de Mallorca,Spain,4218,3049,11,3038,36539.39667,4527.83667,
2019,01,JAN,LEVC,Valencia,Spain,2728,2205,0,2205,25651.3075,4572.45917,
2019,01,JAN,LEZL,Sevilla,Spain,2295,1781,0,1781,19742.38,3355.13667,
2019,01,JAN,ESGG,Göteborg,Sweden,2690,2173,78,2095,21682.75833,6579.60833,
2019,01,JAN,ESSA,Stockholm - Arlanda,Sweden,9123,7748,0,7748,88041.15667,20813.99333,
2019,01,JAN,LSGG,Geneva,Switzerland,7724,6738,0,6738,82168.11583,28013.9675,
2019,01,JAN,LSZH,Zürich,Switzerland,10811,9175,91,9084,107553.50417,36663.3125,
2019,01,JAN,LTAI,Antalya,Türkiye,,,,,,,NO DATA RECEIVED
2019,01,JAN,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,,,,,,,NO DATA RECEIVED
2019,01,JAN,LTFM,Istanbul,Türkiye,,,,,,,NO DATA RECEIVED
2019,01,JAN,EGBB,Birmingham,United Kingdom,3827,3289,0,3289,40617.46167,8327.48833,
2019,01,JAN,EGCC,Manchester,United Kingdom,6838,5878,95,5783,70450.74083,20756.2425,
2019,01,JAN,EGGD,Bristol,United Kingdom,,,,,,,NO DATA RECEIVED
2019,01,JAN,EGGW,London - Luton,United Kingdom,4933,3946,0,3946,51080.72333,9128.12667,
2019,01,JAN,EGKK,London - Gatwick,United Kingdom,9885,8347,56,8291,106918.7725,28645.377500000002,
2019,01,JAN,EGLC,London - City,United Kingdom,3302,3164,124,3040,33243.8775,6764.972500000001,
2019,01,JAN,EGLL,London - Heathrow,United Kingdom,18920,16712,10,16702,229490.97583,77990.09083,
2019,01,JAN,EGNT,Newcastle,United Kingdom,1686,1241,4,1237,14316.02333,3147.62667,
2019,01,JAN,EGPD,Aberdeen,United Kingdom,1947,1693,2,1691,17913.68,5744.67,
2019,01,JAN,EGPF,Glasgow,United Kingdom,2893,2511,8,2503,30328.095,7352.13833,
2019,01,JAN,EGPH,Edinburgh,United Kingdom,4481,3779,1,3778,45314.61167,10502.505,
2019,01,JAN,EGSS,London - Stansted,United Kingdom,7508,5905,3,5902,77865.38333,16166.15,
2019,02,FEB,LOWW,Vienna,Austria,9265,7940,83,7857,87601.12583,26855.0575,
2019,02,FEB,EBBR,Brussels,Belgium,7758,6218,58,6160,65970.98833,16510.745,
2019,02,FEB,EBCI,Brussels - Charleroi,Belgium,2269,1365,90,1275,13502.16917,2439.7975,
2019,02,FEB,LBSF,Sofia,Bulgaria,2097,1653,22,1631,17414.115,4196.05167,
2019,02,FEB,LDZA,Zagreb,Croatia,1410,1201,8,1193,13011.64167,3096.875,
2019,02,FEB,LKPR,Prague,Czech Republic,4619,3954,0,3954,44709.49583,11614.47083,
2019,02,FEB,EKCH,Copenhagen - Kastrup,Denmark,9425,7830,29,7801,88253.47333,19926.21,
2019,02,FEB,EETN,Tallinn,Estonia,1618,921,11,910,9054.13833,3289.26167,
2019,02,FEB,EFHK,Helsinki - Vantaa,Finland,7549,5138,275,4863,51931.02833,14523.205,
2019,02,FEB,LFBO,Toulouse-Blagnac,France,,,,,,,NO DATA RECEIVED
2019,02,FEB,LFLL,Lyon-Saint-Exupéry,France,4371,3742,86,3656,41189.05,7722.68333,
2019,02,FEB,LFML,Marseille-Provence,France,3816,2916,493,2423,21131.72833,7855.47167,
2019,02,FEB,LFMN,Nice-Côte d’Azur,France,3916,3449,165,3284,36750.49917,11727.08417,
2019,02,FEB,LFPG,Paris - Charles-de-Gaulle,France,17867,14428,35,14393,189484.3975,35806.9025,
2019,02,FEB,LFPO,Paris - Orly,France,7851,6878,49,6829,84839.68667,16739.28,
2019,02,FEB,LFSB,Bâle-Mulhouse,France,2548,2097,10,2087,22835.43833,5579.92833,
2019,02,FEB,UGKO,Kutaisi,Georgia,,,,,,,NO DATA RECEIVED
2019,02,FEB,UGSB,Batumi,Georgia,,,,,,,NO DATA RECEIVED
2019,02,FEB,UGTB,Tbilisi,Georgia,,,,,,,NO DATA RECEIVED
2019,02,FEB,EDDB,Berlin - Brandenburg,Germany,3713,2844,0,2844,33947.42667,5952.05667,
2019,02,FEB,EDDC,Dresden,Germany,703,590,58,532,6165.78,1080.83667,
2019,02,FEB,EDDE,Erfurt,Germany,360,44,26,18,178.845,48.155,
2019,02,FEB,EDDF,Frankfurt,Germany,18418,16592,33,16559,209042.17167,59412.11167,
2019,02,FEB,EDDG,Muenster-Osnabrueck,Germany,1347,336,14,322,3562.66667,831.25,
2019,02,FEB,EDDH,Hamburg,Germany,5429,4719,55,4664,58084.25333,15298.26333,
2019,02,FEB,EDDK,Cologne-Bonn,Germany,4709,3082,45,3037,34454.0325,6759.50083,
2019,02,FEB,EDDL,Dusseldorf,Germany,7999,7038,0,7038,79747.75667,19230.87667,
2019,02,FEB,EDDM,Munich,Germany,15066,13404,0,13404,157599.82,51850.99667,
2019,02,FEB,EDDN,Nuremberg,Germany,2550,1310,0,1310,14963.91,2921.07333,
2019,02,FEB,EDDP,Leipzig-Halle,Germany,2921,1164,24,1140,13255.87083,2633.34583,
2019,02,FEB,EDDR,Saarbruecken,Germany,301,186,20,166,1682.22167,501.595,
2019,02,FEB,EDDS,Stuttgart,Germany,4990,3637,0,3637,41308.69667,7729.88667,
2019,02,FEB,EDDT,Berlin - Tegel,Germany,7346,6610,44,6566,79404.95667,14979.37667,
2019,02,FEB,EDDV,Hanover,Germany,2641,1592,26,1566,16931.51083,3648.3725000000004,
2019,02,FEB,EDDW,Bremen,Germany,1399,745,40,705,8011.07917,1539.97083,
2019,02,FEB,LGAV,Athens,Greece,6047,4974,18,4956,56272.21333,16095.62,
2019,02,FEB,LHBP,Budapest - Ferihegy,Hungary,3947,3203,12,3191,39245.20583,7528.26083,
2019,02,FEB,BIKF,Keflavik,Iceland,,,,,,,NO DATA RECEIVED
2019,02,FEB,EICK,Cork,Ireland,1252,590,61,529,5689.8525,1928.31417,
2019,02,FEB,EIDW,Dublin,Ireland,8017,6570,2,6568,72715.535,29957.64833,
2019,02,FEB,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2019,02,FEB,LICC,Catania,Italy,2142,1890,6,1884,19769.88667,6799.03,
2019,02,FEB,LIMC,Milan - Malpensa,Italy,7045,5862,3,5859,59939.41333,19015.15333,
2019,02,FEB,LIME,Bergamo,Italy,3149,2422,21,2401,29003.16667,6631.7,
2019,02,FEB,LIMF,Torino Caselle,Italy,,,,,,,NO PREVIOUS RSLT
2019,02,FEB,LIML,Milan - Linate,Italy,4228,3644,0,3644,36126.81667,8654.78333,
2019,02,FEB,LIPE,Bologna,Italy,2512,2051,62,1989,22923.19583,5495.75417,
2019,02,FEB,LIPZ,Venice,Italy,2887,2481,1,2480,24439.15417,6813.39583,
2019,02,FEB,LIRA,Rome - Ciampino,Italy,,,,,,,DATA ISSUE
2019,02,FEB,LIRF,Rome - Fiumicino,Italy,10752,9662,0,9662,109846.14417,33334.9725,
2019,02,FEB,LIRN,Naples,Italy,2344,2010,32,1978,20493.7575,5869.45917,
2019,02,FEB,EVRA,Riga,Latvia,2759,1962,6,1956,21555.66667,5843.6,
2019,02,FEB,EYVI,Vilnius,Lithuania,1590,1243,255,988,9976.79917,2901.50083,
2019,02,FEB,ELLX,Luxembourg,Luxembourg,3083,2100,0,2100,24440.58,5601.58667,
2019,02,FEB,LMML,Malta,Malta,2095,1362,86,1276,12424.16,5958.02333,
2019,02,FEB,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2019,02,FEB,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2019,02,FEB,EHAM,Amsterdam - Schiphol,Netherlands,18270,15993,26,15967,194191.1375,51428.14583,
2019,02,FEB,ENBR,Bergen,Norway,,,,,,,DATA ISSUE
2019,02,FEB,ENGM,Oslo - Gardermoen,Norway,9395,8212,0,8212,95775.6325,22252.2675,
2019,02,FEB,ENVA,Trondheim,Norway,,,,,,,DATA ISSUE
2019,02,FEB,ENZV,Stavanger,Norway,,,,,,,DATA ISSUE
2019,02,FEB,EPWA,Warszawa - Chopina,Poland,6872,5734,15,5719,64363.94083,22994.10917,
2019,02,FEB,LPFR,Faro,Portugal,1234,969,128,841,9644.74583,1302.2375,
2019,02,FEB,LPPR,Porto,Portugal,3181,2583,6,2577,30003.4375,7094.94583,
2019,02,FEB,LPPT,Lisbon,Portugal,7417,6162,16,6146,80593.95,20794.38333,
2019,02,FEB,LROP,Bucharest - Otopeni,Romania,4222,3036,99,2937,31561.45833,7721.35833,
2019,02,FEB,LZIB,Bratislava,Slovakia,885,506,6,500,5227.48083,1492.3525,
2019,02,FEB,LJLJ,Ljubljana,Slovenia,1209,929,1,928,9912.83,2646.03667,
2019,02,FEB,GCFV,Fuerteventura,Spain,1732,1650,45,1605,18935.96667,4345.56667,
2019,02,FEB,GCLP,Gran Canaria,Spain,4987,3620,41,3579,44026.52667,13270.12333,
2019,02,FEB,GCRR,Lanzarote,Spain,2263,2108,1,2107,25383.78333,5340.01667,
2019,02,FEB,GCTS,Tenerife Sur - Reina Sofia,Spain,2879,2503,29,2474,29392.99167,7157.54167,
2019,02,FEB,GCXO,Tenerife North,Spain,2698,1121,1,1120,12178.54167,2334.79167,
2019,02,FEB,LEAL,Alicante,Spain,2787,2483,38,2445,29173.600000000002,7021.55,
2019,02,FEB,LEBB,Bilbao,Spain,1647,1299,33,1266,12988.82417,4388.9925,
2019,02,FEB,LEBL,Barcelona,Spain,11257,9325,0,9325,109904.47833,24934.37167,
2019,02,FEB,LEIB,Ibiza,Spain,987,653,1,652,7448.82,1653.71333,
2019,02,FEB,LEMD,Madrid - Barajas,Spain,14950,12610,75,12535,149414.16,36513.54,
2019,02,FEB,LEMG,Málaga,Spain,4038,3264,5,3259,38304.69667,9079.12,
2019,02,FEB,LEPA,Palma de Mallorca,Spain,3953,2917,13,2904,33766.4825,4550.85083,
2019,02,FEB,LEVC,Valencia,Spain,2528,2041,0,2041,23773.17667,4393.79,
2019,02,FEB,LEZL,Sevilla,Spain,2221,1655,0,1655,18617.44333,3382.65667,
2019,02,FEB,ESGG,Göteborg,Sweden,2555,2080,40,2040,21332.49417,7076.03917,
2019,02,FEB,ESSA,Stockholm - Arlanda,Sweden,8648,7337,3,7334,83514.23333,20956.46667,
2019,02,FEB,LSGG,Geneva,Switzerland,7273,6284,0,6284,76723.20917,25655.5575,
2019,02,FEB,LSZH,Zürich,Switzerland,9814,8307,29,8278,97201.935,31400.74833,
2019,02,FEB,LTAI,Antalya,Türkiye,,,,,,,NO DATA RECEIVED
2019,02,FEB,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,,,,,,,NO DATA RECEIVED
2019,02,FEB,LTFM,Istanbul,Türkiye,,,,,,,NO DATA RECEIVED
2019,02,FEB,EGBB,Birmingham,United Kingdom,3728,3205,0,3205,40412.56167,8188.17167,
2019,02,FEB,EGCC,Manchester,United Kingdom,6620,5688,10,5678,68790.05333,17377.81333,
2019,02,FEB,EGGD,Bristol,United Kingdom,,,,,,,NO DATA RECEIVED
2019,02,FEB,EGGW,London - Luton,United Kingdom,4866,3876,16,3860,51101.37667,12115.30667,
2019,02,FEB,EGKK,London - Gatwick,United Kingdom,9963,8343,0,8343,107156.335,45518.38167,
2019,02,FEB,EGLC,London - City,United Kingdom,3266,3126,78,3048,33794.27083,8636.34583,
2019,02,FEB,EGLL,London - Heathrow,United Kingdom,17625,15609,22,15587,216125.9425,97236.57417,
2019,02,FEB,EGNT,Newcastle,United Kingdom,1604,1186,41,1145,13117.13333,2416.71667,
2019,02,FEB,EGPD,Aberdeen,United Kingdom,1829,1602,2,1600,17186.58833,5439.845,
2019,02,FEB,EGPF,Glasgow,United Kingdom,2792,2420,5,2415,29220.915,6406.25167,
2019,02,FEB,EGPH,Edinburgh,United Kingdom,4368,3718,0,3718,44565.35667,9495.51,
2019,02,FEB,EGSS,London - Stansted,United Kingdom,6908,5431,7,5424,68711.87333,16876.57667,
2019,03,MAR,LOWW,Vienna,Austria,11159,9537,0,9537,106183.22833,32597.57167,
2019,03,MAR,EBBR,Brussels,Belgium,9058,7268,171,7097,76429.79000000001,22132.04333,
2019,03,MAR,EBCI,Brussels - Charleroi,Belgium,2532,1574,152,1422,15091.23833,2995.36167,
2019,03,MAR,LBSF,Sofia,Bulgaria,2413,1792,21,1771,19009.21167,4448.67167,
2019,03,MAR,LDZA,Zagreb,Croatia,1677,1396,15,1381,14983.38667,3801.83,
2019,03,MAR,LKPR,Prague,Czech Republic,5590,4779,0,4779,54297.23917,13554.49417,
2019,03,MAR,EKCH,Copenhagen - Kastrup,Denmark,11054,9103,75,9028,102666.32083,26747.5625,
2019,03,MAR,EETN,Tallinn,Estonia,1785,1038,10,1028,10205.85,3192.28333,
2019,03,MAR,EFHK,Helsinki - Vantaa,Finland,8451,5732,133,5599,59159.62167,14549.66167,
2019,03,MAR,LFBO,Toulouse-Blagnac,France,,,,,,,NO DATA RECEIVED
2019,03,MAR,LFLL,Lyon-Saint-Exupéry,France,4980,4274,13,4261,47947.38333,10405.98333,
2019,03,MAR,LFML,Marseille-Provence,France,4326,3354,400,2954,25782.45667,9622.76,
2019,03,MAR,LFMN,Nice-Côte d’Azur,France,4908,4367,127,4240,47593.295,17705.105,
2019,03,MAR,LFPG,Paris - Charles-de-Gaulle,France,20338,16435,58,16377,214788.8475,45040.4525,
2019,03,MAR,LFPO,Paris - Orly,France,9241,8120,58,8062,100746.42,23681.03,
2019,03,MAR,LFSB,Bâle-Mulhouse,France,3055,2488,48,2440,27890.42917,7343.47083,
2019,03,MAR,UGKO,Kutaisi,Georgia,,,,,,,NO DATA RECEIVED
2019,03,MAR,UGSB,Batumi,Georgia,,,,,,,NO DATA RECEIVED
2019,03,MAR,UGTB,Tbilisi,Georgia,,,,,,,NO DATA RECEIVED
2019,03,MAR,EDDB,Berlin - Brandenburg,Germany,4147,3159,27,3132,37464.4025,6553.71417,
2019,03,MAR,EDDC,Dresden,Germany,784,661,36,625,7251.60667,1135.84333,
2019,03,MAR,EDDE,Erfurt,Germany,320,31,19,12,118.93,23.75333,
2019,03,MAR,EDDF,Frankfurt,Germany,21031,18838,35,18803,234491.38917,74037.09417,
2019,03,MAR,EDDG,Muenster-Osnabrueck,Germany,1227,387,32,355,3968.43667,1043.66333,
2019,03,MAR,EDDH,Hamburg,Germany,6206,5421,53,5368,66484.75417,18713.52917,
2019,03,MAR,EDDK,Cologne-Bonn,Germany,5249,3406,94,3312,35740.6825,8967.98417,
2019,03,MAR,EDDL,Dusseldorf,Germany,9055,7887,2,7885,88332.67833,24611.18833,
2019,03,MAR,EDDM,Munich,Germany,17255,15331,0,15331,181486.01333,58212.22,
2019,03,MAR,EDDN,Nuremberg,Germany,2556,1403,0,1403,16348.49583,3727.40417,
2019,03,MAR,EDDP,Leipzig-Halle,Germany,3231,1303,64,1239,14643.76083,2800.88917,
2019,03,MAR,EDDR,Saarbruecken,Germany,96,56,12,44,436.90500000000003,155.62833,
2019,03,MAR,EDDS,Stuttgart,Germany,5569,4142,0,4142,46685.31833,10317.08167,
2019,03,MAR,EDDT,Berlin - Tegel,Germany,8072,7282,142,7140,86674.30583,16662.99417,
2019,03,MAR,EDDV,Hanover,Germany,2806,1808,45,1763,18981.52,4478.79667,
2019,03,MAR,EDDW,Bremen,Germany,1518,849,37,812,9426.14417,1956.1725000000001,
2019,03,MAR,LGAV,Athens,Greece,7074,5752,166,5586,63374.005,16300.71167,
2019,03,MAR,LHBP,Budapest - Ferihegy,Hungary,4585,3756,13,3743,46650.58917,8529.01083,
2019,03,MAR,BIKF,Keflavik,Iceland,,,,,,,NO DATA RECEIVED
2019,03,MAR,EICK,Cork,Ireland,1715,673,83,590,6027.22,2219.18,
2019,03,MAR,EIDW,Dublin,Ireland,9186,7466,18,7448,79544.68667,34080.53,
2019,03,MAR,LLBG,Tel Aviv - Ben Gurion International,Israel,,,,,,,NO DATA RECEIVED
2019,03,MAR,LICC,Catania,Italy,2394,2111,9,2102,22108.60667,6492.06,
2019,03,MAR,LIMC,Milan - Malpensa,Italy,8130,6677,0,6677,68127.3525,20297.81417,
2019,03,MAR,LIME,Bergamo,Italy,3417,2651,17,2634,31681.95583,7254.7775,
2019,03,MAR,LIMF,Torino Caselle,Italy,,,,,,,NO PREVIOUS RSLT
2019,03,MAR,LIML,Milan - Linate,Italy,4567,3924,16,3908,38659.65,8898.93333,
2019,03,MAR,LIPE,Bologna,Italy,2887,2353,31,2322,26619.955,6270.46167,
2019,03,MAR,LIPZ,Venice,Italy,3353,2892,4,2888,28484.63333,6169.91667,
2019,03,MAR,LIRA,Rome - Ciampino,Italy,,,,,,,DATA ISSUE
2019,03,MAR,LIRF,Rome - Fiumicino,Italy,11961,10753,0,10753,119251.41333,36759.48667,
2019,03,MAR,LIRN,Naples,Italy,2779,2408,34,2374,24790.82167,7872.46167,
2019,03,MAR,EVRA,Riga,Latvia,3168,2280,0,2280,25306.12167,6897.81167,
2019,03,MAR,EYVI,Vilnius,Lithuania,1778,1373,304,1069,10800.73167,3028.40167,
2019,03,MAR,ELLX,Luxembourg,Luxembourg,3427,2465,0,2465,28643.95917,6968.9075,
2019,03,MAR,LMML,Malta,Malta,2561,1624,90,1534,15017.855,6591.145,
2019,03,MAR,GMMN,Mohammed V International,Morocco,,,,,,,NO DATA RECEIVED
2019,03,MAR,GMMX,Menara,Morocco,,,,,,,NO DATA RECEIVED
2019,03,MAR,EHAM,Amsterdam - Schiphol,Netherlands,20632,17716,200,17516,209614.75917,64326.4075,
2019,03,MAR,ENBR,Bergen,Norway,,,,,,,DATA ISSUE
2019,03,MAR,ENGM,Oslo - Gardermoen,Norway,10764,9341,34,9307,107447.93167,22926.21833,
2019,03,MAR,ENVA,Trondheim,Norway,,,,,,,DATA ISSUE
2019,03,MAR,ENZV,Stavanger,Norway,,,,,,,DATA ISSUE
2019,03,MAR,EPWA,Warszawa - Chopina,Poland,7607,6241,178,6063,67975.42667,23455.25667,
2019,03,MAR,LPFR,Faro,Portugal,1758,1377,182,1195,13619.51667,1868.51667,
2019,03,MAR,LPPR,Porto,Portugal,3681,3026,11,3015,34705.30667,8506.210000000001,
2019,03,MAR,LPPT,Lisbon,Portugal,8590,7120,16,7104,94062.80333,24355.81333,
2019,03,MAR,LROP,Bucharest - Otopeni,Romania,4665,3375,129,3246,35387.71833,8651.28167,
2019,03,MAR,LZIB,Bratislava,Slovakia,1042,613,1,612,6424.21667,1757.15,
2019,03,MAR,LJLJ,Ljubljana,Slovenia,1337,1045,0,1045,11116.36667,3217.41667,
2019,03,MAR,GCFV,Fuerteventura,Spain,1949,1870,41,1829,21544.88333,5254.58333,
2019,03,MAR,GCLP,Gran Canaria,Spain,5754,4154,27,4127,51294.86417,17033.46917,
2019,03,MAR,GCRR,Lanzarote,Spain,2569,2419,40,2379,28687.68333,6226.25,
2019,03,MAR,GCTS,Tenerife Sur - Reina Sofia,Spain,3276,2848,24,2824,33557.89667,8120.15333,
2019,03,MAR,GCXO,Tenerife North,Spain,3082,1270,0,1270,13496.365,2350.50167,
2019,03,MAR,LEAL,Alicante,Spain,3225,2882,23,2859,34163.88833,9332.31167,
2019,03,MAR,LEBB,Bilbao,Spain,1881,1489,21,1468,15867.98083,4246.48583,
2019,03,MAR,LEBL,Barcelona,Spain,12700,10492,0,10492,128958.925,32306.975,
2019,03,MAR,LEIB,Ibiza,Spain,1193,798,1,797,9186.355,1842.92833,
2019,03,MAR,LEMD,Madrid - Barajas,Spain,16838,13968,238,13730,167041.07917,55010.8375,
